,index,ICAO Empresa Aérea,Número Voo,Código Autorização (DI),Código Tipo Linha,ICAO Aeródromo Origem,ICAO Aeródromoo Destino
9100,784208,GLO,1459,0,R,SBBR,SBSP
9101,784248,TAM,3969,0,N,SBSP,SBGL
9102,784311,TAM,4533,0,N,SBSP,SBPA
9103,784363,GLO,1983,0,C,SBCT,SBPA
9104,784409,GLO,1209,0,R,SBPA,SBSP
9105,784597,GLO,1235,0,R,SBPA,SBGR
9106,785262,GLO,1668,0,C,SBSP,SBFZ
9107,785696,TAM,4510,0,N,SBGR,SBPA
9108,785843,GLO,1317,0,R,SBCF,SBGR
9109,785915,GLO,1760,0,R,SBBR,SBPJ
9110,786226,ONE,6154,0,N,SBGR,SBCF
9111,786567,GLO,1221,0,R,SBPA,SBSP
9112,786745,LCO,1751,0,G,SBKP,SBCT
9113,786948,GLO,1879,0,C,SBRF,SBGL
9114,787056,AZU,4200,0,N,SBCF,SBRF
9115,787070,GLO,2002,0,C,SBGL,SBMO
9116,787121,GLO,1654,0,R,SBSP,SBIL
9117,787210,AZU,2867,0,N,SBPA,SBCT
9118,787380,GLO,1106,0,C,SBGR,SBLO
9119,787399,GLO,2187,0,C,SBCF,SBGL
9120,787436,GLO,2156,0,C,SBGL,SBVT
9121,787469,GLO,1038,0,R,SBSP,SBRJ
9122,787503,AZU,2883,0,N,SBRF,SBCF
9123,787650,AZU,2594,0,R,SBKP,SBMG
9124,787652,AZU,4474,0,N,SBKP,SBPF
9125,787656,AZU,5708,0,R,SBKP,SBCA
9126,787701,AZU,2770,0,N,SBPA,SBCT
9127,787704,AZU,5083,0,R,SBCT,SBPA
9128,787727,AZU,6427,0,R,SBPA,SBCT
9129,787784,AZU,5236,0,R,SBKP,SBLO
9130,787797,AZU,6428,0,R,SBCT,SBCA
9131,787802,AZU,5764,0,R,SBCT,SBMG
9132,787830,GLO,1860,0,R,SBGL,SBRF
9133,787974,GLO,1422,0,R,SBGR,SBCY
9134,788003,AZU,5240,0,R,SBCT,SBMG
9135,788104,GLO,1820,0,R,SBBR,SBBE
9136,788120,AZU,2771,0,N,SBCT,SBPA
9137,788134,AZU,5714,0,R,SBCT,SBCA
9138,788137,AZU,2621,0,R,SBKP,SBCH
9139,788142,GLO,1960,0,R,SBCT,SBMG
9140,788154,AZU,2450,0,R,SBKP,SBLO
9141,788247,GLO,1008,0,R,SBSP,SBRJ
9142,788271,AZU,2770,0,N,SBCT,SBRF
9143,788394,AZU,2770,0,N,SBRF,SBSL
9144,788427,LTG,8411,0,G,SBGL,SBCT
9145,788498,AZU,2771,0,N,SBRF,SBCT
9146,788516,AZU,5238,0,R,SBCT,SBLO
9147,788517,AZU,2582,0,R,SBKP,SBMG
9148,788564,AZU,5732,0,R,SBCF,SBQV
9149,788639,AZU,2490,0,R,SBCT,SBLO
9150,788800,GLO,1548,0,R,SBGR,SBMO
9151,788815,GLO,1744,0,R,SBBR,SBRF
9152,788818,GLO,1722,0,L,SBBR,SBSG
9153,788997,GLO,2160,0,R,SBGL,SBVT
9154,789054,AZU,5115,0,N,SBCT,SBPA
9155,789114,AZU,2957,0,R,SBCF,SBVT
9156,789173,GLO,1964,0,R,SBSP,SBFL
9157,789295,GLO,1149,0,R,SBCT,SBSP
9158,789334,GLO,1010,0,R,SBSP,SBRJ
9159,789497,AZU,5188,0,R,SBKP,SBJA
9160,789500,AZU,2442,0,R,SBKP,SBLO
9161,789626,GLO,1314,0,R,SBSP,SBCF
9162,789827,AZU,5089,0,R,SBCT,SBPA
9163,789972,GLO,2036,0,R,SBGL,SBBR
9164,789975,TAM,3986,0,N,SBBR,SBFZ
9165,789986,GLO,1288,0,C,SBSP,SBJV
9166,790002,TAM,3788,0,N,SBCF,SBGL
9167,790010,AZU,2494,0,R,SBKP,SBLO
9168,790014,AZU,4420,0,N,SBCF,SBMK
9169,790065,AZU,6997,0,R,SBPA,SBFI
9170,790068,GLO,1136,0,R,SBSP,SBCT
9171,790084,AZU,5040,0,R,SBCT,SBLO
9172,790159,AZU,2910,0,R,SBKP,SBLO
9173,790160,AZU,2504,0,R,SBKP,SBMG
9174,790161,AZU,4950,0,N,SBKP,SBPF
9175,790185,AZU,4941,0,R,SBCT,SBPA
9176,790216,AZU,2568,0,R,SBKP,SBMG
9177,790235,TAM,3288,0,N,SBGR,SBPA
9178,790290,TAM,3412,0,N,SBPA,SBGR
9179,790302,TAM,4736,0,N,SBGR,SBCT
9180,790307,AZU,4492,0,R,SBCF,SBMK
9181,790356,TAM,3569,0,N,SBCF,SBBR
9182,790683,AZU,2730,0,N,SBCF,SBCB
9183,790692,AZU,2601,0,R,SBKP,SBBR
9184,790713,AZU,5702,0,R,SBCF,SBVT
9185,790748,AZU,5371,0,R,SBCF,SBVG
9186,790834,AZU,5300,0,R,SBCF,SBVT
9187,790882,AZU,5050,0,R,SBCT,SBLO
9188,790895,GLO,2117,0,R,SBPA,SBGL
9189,791037,GLO,2040,0,R,SBGL,SBBR
9190,791115,GLO,1315,0,R,SBCF,SBSP
9191,791180,AZU,2998,0,N,SBKP,SBML
9192,791582,AZU,2434,0,N,SBKP,SBCG
9193,791880,GLO,1378,0,C,SBSP,SBUL
9194,791956,AZU,5790,0,R,SBCT,SBMG
9195,792237,AZU,4980,0,R,SBCF,SBMK
9196,792422,AZU,4026,0,N,SBCT,SBFI
9197,792664,GLO,1023,0,R,SBRJ,SBSP
9198,792674,AZU,4176,0,N,SBRJ,SBKP
9199,792723,AZU,4014,0,R,SBCF,SBIP
9200,792781,AZU,5370,0,R,SBCF,SBUR
9201,793097,GLO,1254,0,R,SBSP,SBFL
9202,793125,GLO,1132,0,R,SBSP,SBCT
9203,793335,ONE,6058,0,N,SBSP,SBSV
9204,793641,GLO,1384,0,C,SBSP,SBUL
9205,793815,AZU,4108,0,R,SBCF,SBUL
9206,793818,AZU,4971,0,N,SBRF,SBSV
9207,793884,AZU,6992,0,N,SBKP,SBPB
9208,793899,AZU,4030,0,R,SBPA,SBCT
9209,793903,GLO,1394,0,R,SBGR,SBVT
9210,793908,GLO,1844,0,C,SBRF,SBFN
9211,793920,AZU,4024,0,N,SBGR,SBRJ
9212,793950,GLO,1112,0,R,SBGR,SBMG
9213,793956,AZU,4124,0,N,SBKP,SBPA
9214,793960,AZU,2466,0,R,SBRF,SBFN
9215,793971,AZU,4396,0,N,SBKP,SBBR
9216,793974,AZU,4413,0,N,SBKP,SBSR
9217,793975,AZU,5221,0,N,SBKP,SBRP
9218,793978,AZU,5362,0,R,SBKP,SBCA
9219,794007,GLO,1262,0,R,SBSP,SBFL
9220,794025,AZU,2440,0,R,SBPA,SBSM
9221,794032,AZU,5379,0,N,SBRF,SBAR
9222,794075,AZU,4088,0,N,SBKP,SBNF
9223,794078,AZU,4010,0,N,SBKP,SBSR
9224,794099,TAM,3116,0,N,SBGR,SBVT
9225,794101,AZU,6436,0,R,SBCT,SBLO
9226,794138,GLO,2080,0,C,SBGL,SBRF
9227,794139,TAM,3833,0,N,SBGR,SBRJ
9228,794158,AZU,2958,0,R,SBCF,SBVT
9229,794232,GLO,1779,0,N,SBRF,SBBR
9230,794270,TAM,3617,0,R,SBGL,SBSG
9231,794288,TAM,3827,0,N,SBGR,SBAR
9232,794324,AZU,4188,0,R,SBCF,SBUR
9233,794530,ONE,6156,0,N,SBGR,SBCF
9234,794974,GLO,2144,0,R,SBRJ,SBPA
9235,795240,TAM,4504,0,R,SBGR,SBRF
9236,795756,GLO,1762,0,R,SBBR,SBBV
9237,796452,GLO,1402,0,N,SBSP,SBCN
9238,796909,GLO,1706,0,R,SBBR,SBCF
9239,797187,GLO,1985,0,C,SBCT,SBPA
9240,797202,ONE,6084,0,C,SBGR,SBEG
9241,797249,GLO,2128,0,R,SBGL,SBCT
9242,797426,GLO,1117,0,R,SBGL,SBGR
9243,797509,GLO,1711,0,R,SBCF,SBBR
9244,797541,GLO,1784,0,R,SBCT,SBFI
9245,797637,AZU,2489,0,R,SBKP,SBMG
9246,797677,AZU,2446,0,N,SBRF,SBFN
9247,797696,GLO,1912,0,R,SBGR,SBCT
9248,797739,GLO,1949,0,R,SBCT,SBGR
9249,797780,AZU,5185,0,N,SBRF,SBAR
9250,798058,GLO,1570,0,R,SBSP,SBSV
9251,798301,TAM,3654,0,R,SBBR,SBSR
9252,798912,GLO,1830,0,L,SBCF,SBSV
9253,798919,GLO,1785,0,R,SBCT,SBBR
9254,799849,GLO,1372,0,R,SBGR,SBUL
9255,800719,GLO,1341,0,R,SBCT,SBGR
9256,800754,AZU,2507,0,R,SBCF,SBUL
9257,801135,TAM,4503,0,N,SBSP,SBPA
9258,801146,GLO,1542,0,R,SBSP,SBMO
9259,801195,TAM,3728,0,N,SBPA,SBSP
9260,801445,GLO,1862,0,R,SBRF,SBFZ
9261,801468,GLO,2166,0,R,SBGL,SBJP
9262,801473,GLO,2006,0,R,SBGL,SBTE
9263,801561,GLO,1466,0,R,SBSP,SBCN
9264,801619,GLO,1220,0,R,SBSP,SBPA
9265,801641,GLO,1514,0,L,SBSP,SBPS
9266,801644,LTG,8461,0,G,SBCF,SBEG
9267,801870,GLO,1989,0,C,SBCT,SBPA
9268,801901,GLO,1896,0,R,SBRF,SBFZ
9269,801996,GLO,1890,0,R,SBRF,SBFZ
9270,802319,GLO,1780,0,R,SBBR,SBBE
9271,802766,GLO,1444,0,R,SBSP,SBBR
9272,803143,GLO,1926,0,R,SBPA,SBBR
9273,804341,LCO,1741,0,G,SBKP,SBEG
9274,805175,GLO,1348,0,R,SBCF,SBMK
9275,805194,GLO,2023,0,R,SBRJ,SBSP
9276,805496,GLO,1200,0,R,SBSP,SBPA
9277,805513,TAM,4544,0,N,SBSP,SBPA
9278,805552,GLO,1450,0,R,SBSP,SBBR
9279,805571,GLO,1217,0,R,SBPA,SBSP
9280,805606,TAM,4529,0,E,SBRJ,SBSP
9281,805708,GLO,1827,0,R,SBBR,SBGO
9282,805727,AZU,4105,0,N,SBCF,SBKP
9283,806091,AZU,2779,0,R,SBCF,SBAX
9284,806447,AZU,2560,0,R,SBCF,SBUL
9285,806607,AZU,2775,0,R,SBCF,SBUR
9286,806894,AZU,6438,0,N,SBRF,SBFZ
9287,807166,GLO,1396,0,R,SBGR,SBVT
9288,807795,AZU,5792,0,N,SBCF,SBCB
9289,807832,GLO,1457,0,R,SBBR,SBSP
9290,807873,AZU,2597,0,N,SBCF,SBVT
9291,808216,AZU,2722,0,R,SBPA,SBSM
9292,808268,GLO,1147,0,R,SBCT,SBSP
9293,808373,AZU,2836,0,R,SBCF,SBSP
9294,808390,AZU,5008,0,R,SBRF,SBJU
9295,808447,AZU,6910,0,N,SBRF,SBMO
9296,808466,GLO,1540,0,R,SBGR,SBSG
9297,808554,GLO,2053,0,R,SBCF,SBRJ
9298,808762,AZU,2860,0,N,SBCF,SBIP
9299,808933,GLO,1828,0,R,SBCF,SBSV
9300,809228,AZU,5727,0,R,SBRF,SBFN
9301,809336,AZU,5070,0,R,SBRF,SBSG
9302,810213,MWM,5801,0,C,SBBR,SBKP
9303,810880,GLO,1332,0,R,SBCF,SBGR
9304,811447,AZU,4982,0,R,SBCF,SBMK
9305,811974,TAM,3255,0,N,SBGR,SBFI
9306,812279,GLO,1290,0,C,SBSP,SBJV
9307,812422,AZU,4136,0,N,SBKP,SBGO
9308,813105,ONE,8543,0,G,SBKP,SBGR
9309,815051,TAM,3787,0,N,SBPA,SBSP
9310,815319,TAM,4786,0,N,SBSP,SBPA
9311,815402,ONE,6205,0,N,SBGL,SBGR
9312,815455,TAM,3310,0,R,SBPA,SBGR
9313,815472,TAM,4634,0,R,SBCF,SBPS
9314,815478,AZU,6942,0,N,SBCF,SBGR
9315,815484,GEC,8058,0,G,SBKP,SBSG
9316,815488,AZU,4453,0,N,SBPA,SBKP
9317,815588,AZU,2967,0,N,SBCT,SBSP
9318,815610,AZU,4068,0,R,SBCT,SBKP
9319,815612,AZU,2671,0,R,SBCF,SBSP
9320,815623,TAM,4528,0,E,SBSP,SBPA
9321,815654,AZU,5292,0,R,SBGR,SBRF
9322,815663,TAM,3378,0,N,SBBR,SBGR
9323,815673,AZU,2629,0,R,SBCT,SBGR
9324,815681,GEC,8262,0,G,SBGR,SBKP
9325,815691,AZU,4290,0,N,SBKP,SBPA
9326,815697,TAM,3439,0,N,SBGR,SBBR
9327,815706,AZU,4230,0,R,SBGR,SBCY
9328,815712,TAM,4703,0,N,SBGR,SBEG
9329,815729,AZU,4948,0,N,SBGR,SBCT
9330,815738,TAM,4513,0,N,SBGR,SBSV
9331,815744,ONE,6132,0,N,SBGR,SBBR
9332,815775,TAM,3900,0,E,SBGR,SBGL
9333,815789,AZU,4114,0,N,SBKP,SBTE
9334,815815,ONE,6165,0,N,SBCF,SBGR
9335,815843,AZU,2843,0,E,SBSP,SBCT
9336,815859,AZU,4289,0,N,SBKP,SBCT
9337,815871,AZU,2787,0,R,SBKP,SBSV
9338,815966,AZU,2602,0,R,SBCF,SBSP
9339,816000,AZU,4043,0,N,SBKP,SBCG
9340,816142,TAM,4622,0,R,SBBR,SBUL
9341,816144,TAM,4606,0,R,SBRJ,SBGR
9342,816172,AZU,2432,0,N,SBCF,SBRF
9343,816214,AZU,5195,0,N,SBCF,SBGR
9344,816264,TAM,3808,0,R,SBGR,SBEG
9345,816287,ONE,6117,0,N,SBBR,SBGR
9346,816333,AZU,2410,0,R,SBCF,SBSV
9347,816372,AZU,5019,0,R,SBRF,SBGR
9348,816379,AZU,4082,0,R,SBKP,SBGO
9349,816428,AZU,4179,0,N,SBRJ,SBKP
9350,816468,AZU,4059,0,N,SBKP,SBSV
9351,816662,AZU,2786,0,R,SBCF,SBKP
9352,816724,ONE,6133,0,N,SBBR,SBGR
9353,816740,TAM,4646,0,R,SBSP,SBGO
9354,816778,TAM,4614,0,R,SBGR,SBUL
9355,816782,AZU,4356,0,N,SBKP,SBGO
9356,816821,AZU,2934,0,R,SBCT,SBPA
9357,817141,TAM,3208,0,R,SBBR,SBCF
9358,817154,GLO,1463,0,R,SBBR,SBSP
9359,817176,GLO,1974,0,R,SBBR,SBSV
9360,817189,GLO,1128,0,R,SBGR,SBCT
9361,817209,GLO,1498,0,R,SBGR,SBCG
9362,817222,TAM,3629,0,R,SBCF,SBBR
9363,817234,GLO,1464,0,R,SBBR,SBPJ
9364,817246,GLO,1632,0,C,SBGR,SBPL
9365,817821,AZU,4181,0,N,SBKP,SBRJ
9366,817964,GLO,2196,0,R,SBGL,SBKG
9367,817967,AZU,5307,0,R,SBGR,SBPA
9368,818012,TAM,4619,0,N,SBSP,SBSR
9369,818020,AZU,2475,0,N,SBKP,SBCF
9370,818035,TAM,4604,0,E,SBSP,SBGO
9371,818047,AZU,2539,0,R,SBBR,SBGR
9372,818058,AZU,2725,0,R,SBCF,SBGR
9373,818059,AZU,2645,0,R,SBCT,SBGR
9374,818116,GLO,1852,0,R,SBRF,SBFZ
9375,818172,AZU,4425,0,N,SBRF,SBSG
9376,818206,AZU,6937,0,N,SBGR,SBRJ
9377,818249,AZU,2528,0,N,SBKP,SBBR
9378,818274,GLO,1592,0,R,SBSP,SBNF
9379,818412,GLO,1380,0,N,SBSP,SBVT
9380,818435,TAM,3272,0,N,SBPA,SBGR
9381,818551,GLO,1059,0,R,SBRJ,SBSP
9382,818580,TAM,4728,0,N,SBCT,SBGR
9383,818635,GLO,1634,0,R,SBGR,SBKG
9384,818648,TAM,4624,0,R,SBGR,SBBE
9385,818653,GLO,1553,0,N,SBRF,SBSP
9386,818767,TAM,4605,0,R,SBGR,SBRJ
9387,818879,TAM,4632,0,R,SBGR,SBVT
9388,818887,AZU,4146,0,N,SBRJ,SBRP
9389,818939,GLO,1598,0,R,SBGR,SBSL
9390,818995,AZU,4488,0,R,SBPA,SBGR
9391,819096,AZU,2438,0,N,SBGR,SBCF
9392,819131,GLO,1919,0,R,SBCT,SBGR
9393,819147,AZU,2522,0,N,SBGR,SBCF
9394,819219,TAM,3170,0,N,SBGR,SBFZ
9395,819678,TAM,3671,0,N,SBGR,SBJP
9396,819867,GLO,1104,0,R,SBSP,SBFI
9397,820130,AZU,4316,0,N,SBRJ,SBKP
9398,820399,TAM,3480,0,R,SBCF,SBRF
9399,820519,ONE,6298,0,N,SBGL,SBFI
9400,820534,TAM,4617,0,R,SBGR,SBBR
9401,820595,GLO,2014,0,R,SBGL,SBNF
9402,820698,GLO,1404,0,R,SBGR,SBBR
9403,820740,TAM,3668,0,R,SBGR,SBCT
9404,820805,TAM,4665,0,N,SBGR,SBSG
9405,820809,ONE,6159,0,N,SBCF,SBGR
9406,820821,TAM,3688,0,R,SBGR,SBCF
9407,820849,AZU,5762,0,R,SBGR,SBFL
9408,820908,GLO,1850,0,R,SBGR,SBSG
9409,820946,AZU,2950,0,R,SBGL,SBRF
9410,820949,ONE,6131,0,N,SBBR,SBGR
9411,821051,AZU,4387,0,N,SBGR,SBCF
9412,821060,AZU,6437,0,R,SBRF,SBFN
9413,821068,AZU,2951,0,R,SBRF,SBGL
9414,821128,AZU,4386,0,N,SBCF,SBGR
9415,821229,AZU,4127,0,R,SBGL,SBRF
9416,821287,AZU,2407,0,N,SBCF,SBGR
9417,821364,AZU,4128,0,R,SBRF,SBGL
9418,821657,GLO,1558,0,N,SBSP,SBRF
9419,821663,ONE,6162,0,N,SBGR,SBCF
9420,821737,ONE,6086,0,C,SBGR,SBEG
9421,821764,TAM,4714,0,N,SBBR,SBEG
9422,821817,TAM,4542,0,N,SBGL,SBFL
9423,821828,ONE,6166,0,N,SBGR,SBCF
9424,821868,AZU,5308,0,R,SBRF,SBGR
9425,821901,TAM,3806,0,E,SBSP,SBBR
9426,821910,AZU,2933,0,R,SBRF,SBKP
9427,821915,TAM,4710,0,R,SBSP,SBIL
9428,821935,GLO,1610,0,R,SBGR,SBRF
9429,822004,GLO,2042,0,R,SBGL,SBIL
9430,822041,GLO,1611,0,R,SBRF,SBGR
9431,822068,TAM,3423,0,R,SBGR,SBCT
9432,822124,AZU,5784,0,R,SBRF,SBGL
9433,822129,TAM,4620,0,N,SBPA,SBGR
9434,822337,TAM,3232,0,N,SBCT,SBFI
9435,822390,AZU,5220,0,N,SBCF,SBFE
9436,822403,AZU,5368,0,N,SBCF,SBVT
9437,822542,GLO,1066,0,C,SBSP,SBGL
9438,822605,TAM,4630,0,N,SBGR,SBPA
9439,823207,ONE,6155,0,N,SBCF,SBGR
9440,823475,ONE,6134,0,N,SBGR,SBCF
9441,823831,TAM,4626,0,R,SBGL,SBFZ
9442,824148,ONE,6120,0,N,SBGR,SBBR
9443,824664,ONE,6130,0,N,SBGR,SBBR
9444,825432,ONE,6135,0,N,SBBR,SBGR
9445,825433,ONE,6275,0,N,SBGL,SBGR
9446,825566,TAM,3426,0,N,SBSP,SBSR
9447,825572,GLO,1588,0,C,SBSP,SBRF
9448,825828,AZU,4110,0,N,SBKP,SBCT
9449,825915,GLO,1970,0,R,SBBR,SBSV
9450,826143,TAM,3235,0,R,SBCF,SBRJ
9451,826510,TAM,3930,0,E,SBGR,SBFZ
9452,826612,ONE,6164,0,N,SBGR,SBCF
9453,827103,GLO,1996,0,L,SBBR,SBMO
9454,827391,ONE,6157,0,N,SBCF,SBGR
9455,827508,ONE,6100,0,N,SBGR,SBBR
9456,827806,TAM,4616,0,R,SBBR,SBGR
9457,827819,GLO,4856,0,R,SBGL,SBPS
9458,828086,GLO,1998,0,R,SBBR,SBMO
9459,828823,ONE,6202,0,N,SBGR,SBCF
9460,829561,GLO,2024,0,C,SBGL,SBSV
9461,829602,AZU,2580,0,R,SBCF,SBVT
9462,829672,TAM,4636,0,R,SBBR,SBSV
9463,829759,GLO,1530,0,R,SBGR,SBFZ
9464,831228,GLO,1552,0,C,SBSP,SBRF
9465,831782,MWM,5800,0,C,SBKP,SBEG
9466,831796,GLO,1732,0,R,SBBR,SBSL
9467,832034,GLO,1790,0,L,SBBR,SBSG
9468,832150,PTB,2250,0,R,SBGR,SBIP
9469,834017,GLO,4826,0,R,SBGR,SBMO
9470,834042,GLO,4858,0,N,SBGR,SBSG
9471,834439,GLO,4818,0,N,SBPA,SBRF
9472,834899,AZU,4266,0,N,SBKP,SBPA
9473,836847,GLO,1528,0,N,SBGR,SBFZ
9474,836883,GLO,1566,0,R,SBSP,SBSV
9475,837318,GLO,4816,0,N,SBGR,SBMO
9476,837755,GLO,4934,0,N,SBRF,SBPA
9477,838169,GLO,4936,0,R,SBGR,SBTE
9478,838248,AZU,6413,0,R,SBRF,SBBE
9479,838266,GEC,8253,0,G,SBKP,SBSG
9480,838326,GLO,2046,0,R,SBGL,SBBR
9481,838385,TAM,4684,0,R,SBRF,SBGL
9482,838523,AZU,5213,0,N,SBCF,SBSL
9483,838612,TAM,4648,0,R,SBGL,SBBE
9484,838616,AZU,5274,0,R,SBKP,SBJP
9485,838654,AZU,5001,0,N,SBKP,SBFZ
9486,838662,AZU,5725,0,N,SBRF,SBGR
9487,838698,GLO,4808,0,N,SBGR,SBSG
9488,838760,AZU,5110,0,R,SBCT,SBMG
9489,838818,AZU,5721,0,R,SBRF,SBSG
9490,838884,AZU,4298,0,N,SBRJ,SBNF
9491,838901,AZU,6422,0,R,SBKP,SBNF
9492,838946,AZU,5102,0,N,SBRJ,SBPS
9493,839040,AZU,4196,0,R,SBKP,SBFL
9494,839105,AZU,4246,0,N,SBRJ,SBFL
9495,839116,AZU,5072,0,R,SBKP,SBFI
9496,839282,AZU,6406,0,N,SBRJ,SBSV
9497,839302,AZU,4070,0,N,SBRF,SBPL
9498,839340,AZU,4221,0,R,SBRF,SBBE
9499,839341,AZU,5724,0,N,SBGR,SBRF
9500,839343,GLO,1858,0,N,SBGR,SBFZ
9501,839344,AZU,5286,0,R,SBKP,SBAR
9502,839402,AZU,6425,0,N,SBPA,SBNF
9503,839455,AZU,4241,0,N,SBRJ,SBFL
9504,839617,AZU,5074,0,N,SBCF,SBGO
9505,839718,GLO,4804,0,R,SBGR,SBSV
9506,839875,GLO,4810,0,R,SBGR,SBTE
9507,840119,GLO,4802,0,N,SBGR,SBPS
9508,840194,AZU,4321,0,R,SBRF,SBGO
9509,840377,AZU,4299,0,N,SBRJ,SBIL
9510,840447,GLO,4930,0,N,SBGR,SBPS
9511,841046,AZU,5296,0,N,SBCF,SBRF
9512,841051,AZU,5222,0,N,SBCT,SBCF
9513,841052,GLO,1002,0,R,SBSP,SBRJ
9514,841126,AZU,5222,0,N,SBCF,SBPS
9515,841214,AZU,4143,0,N,SBPA,SBNF
9516,841215,AZU,4173,0,R,SBRJ,SBCT
9517,841218,AZU,5036,0,N,SBKP,SBSV
9518,841231,AZU,6915,0,N,SBGR,SBNF
9519,841346,AZU,5030,0,R,SBKP,SBIL
9520,841389,AZU,5270,0,N,SBCF,SBSV
9521,841416,AZU,5348,0,R,SBSP,SBIL
9522,841457,AZU,5161,0,R,SBCF,SBCY
9523,841507,AZU,2977,0,N,SBPA,SBNF
9524,841594,GLO,4837,0,R,SBBR,SBJP
9525,841602,AZU,6946,0,R,SBGR,SBPS
9526,841630,AZU,2976,0,N,SBGR,SBNF
9527,841639,TAM,3736,0,R,SBSP,SBSV
9528,841671,AZU,5157,0,N,SBRF,SBCY
9529,841682,AZU,5352,0,N,SBKP,SBMO
9530,841707,GLO,4921,0,N,SBPA,SBSV
9531,841801,GLO,4932,0,N,SBGL,SBNF
9532,841840,GLO,4839,0,R,SBBR,SBFL
9533,841902,GLO,4939,0,R,SBSP,SBSV
9534,841929,AZU,2599,0,N,SBRF,SBCF
9535,841934,AZU,6965,0,N,SBRJ,SBPS
9536,841958,AZU,5393,0,R,SBSP,SBSV
9537,841994,AZU,5002,0,N,SBKP,SBFZ
9538,841998,AZU,5342,0,R,SBSP,SBIL
9539,841999,AZU,2586,0,R,SBCF,SBIL
9540,842001,TAM,3566,0,N,SBSP,SBLO
9541,842005,AZU,2575,0,N,SBRF,SBGR
9542,842013,AZU,2461,0,N,SBRF,SBJP
9543,842027,AZU,2985,0,N,SBRF,SBPL
9544,842029,AZU,4353,0,R,SBCF,SBKP
9545,842051,AZU,5042,0,R,SBKP,SBIL
9546,842055,AZU,2488,0,R,SBKP,SBMG
9547,842081,GLO,4841,0,R,SBBR,SBSG
9548,842101,AZU,6434,0,R,SBGR,SBPS
9549,842139,AZU,6932,0,N,SBGR,SBFL
9550,842142,AZU,2509,0,R,SBRF,SBSG
9551,842188,AZU,2454,0,R,SBRF,SBJP
9552,842202,AZU,5023,0,R,SBKP,SBIL
9553,842205,GLO,1516,0,E,SBSP,SBMO
9554,842222,AZU,2659,0,R,SBPA,SBFI
9555,842235,AZU,4202,0,N,SBCF,SBMO
9556,842237,AZU,5343,0,R,SBSP,SBIL
9557,842247,AZU,2401,0,R,SBCT,SBFI
9558,842250,AZU,5297,0,N,SBRF,SBCF
9559,842284,AZU,5323,0,N,SBSP,SBPS
9560,842309,AZU,5794,0,R,SBRF,SBGO
9561,842318,AZU,2482,0,N,SBCF,SBSV
9562,842323,AZU,5392,0,R,SBSP,SBSV
9563,842335,AZU,4334,0,N,SBCT,SBFI
9564,842338,AZU,5192,0,R,SBCF,SBIL
9565,842339,AZU,2523,0,R,SBRF,SBSG
9566,842472,TAM,3283,0,R,SBSP,SBSV
9567,842486,TAM,3089,0,N,SBSP,SBPA
9568,842507,GLO,4830,0,R,SBRJ,SBPS
9569,842514,AZU,5202,0,R,SBCF,SBCY
9570,842566,AZU,4327,0,R,SBCF,SBMK
9571,842570,GLO,1564,0,R,SBGR,SBJU
9572,842574,AZU,5133,0,N,SBCF,SBFZ
9573,842590,TAM,3007,0,N,SBPA,SBSP
9574,842711,AZU,6930,0,R,SBCT,SBFL
9575,842712,AZU,5098,0,R,SBCT,SBFI
9576,842715,AZU,4222,0,N,SBRF,SBFN
9577,842757,GLO,2108,0,R,SBSP,SBMG
9578,842786,GLO,2070,0,R,SBSP,SBGO
9579,842817,AZU,5397,0,R,SBSP,SBSV
9580,842836,AZU,4173,0,R,SBCT,SBFI
9581,842882,AZU,2404,0,R,SBRF,SBMO
9582,842907,AZU,5766,0,N,SBKP,SBTE
9583,842943,AZU,2471,0,R,SBRF,SBSG
9584,842960,AZU,5234,0,N,SBCF,SBPS
9585,843154,AZU,5294,0,N,SBKP,SBSG
9586,843273,AZU,6948,0,N,SBCF,SBCB
9587,843390,AZU,5154,0,R,SBCF,SBSG
9588,843457,AZU,6974,0,R,SBCF,SBJE
9589,843470,GLO,2018,0,R,SBSP,SBFI
9590,843503,GLO,4894,0,N,SBSP,SBSV
9591,843522,AZU,5375,0,N,SBCF,SBCB
9592,843526,AZU,4161,0,R,SBCT,SBPA
9593,843675,GLO,2022,0,R,SBSP,SBFL
9594,843772,AZU,4213,0,N,SBCF,SBCT
9595,843773,GLO,4874,0,N,SBSP,SBMO
9596,843832,GLO,4814,0,N,SBRF,SBGR
9597,843899,GLO,4820,0,R,SBGL,SBSG
9598,844063,GLO,4938,0,R,SBSP,SBVT
9599,844195,GLO,4822,0,R,SBGL,SBJP
9600,844227,TAM,3123,0,R,SBSP,SBFL
9601,844233,AZU,5230,0,R,SBRF,SBFZ
9602,844426,AZU,4112,0,R,SBKP,SBAU
9603,844429,AZU,5231,0,R,SBRF,SBKP
9604,844431,GLO,4846,0,N,SBRJ,SBFI
9605,844526,GLO,4870,0,R,SBGR,SBPV
9606,844564,GLO,4850,0,N,SBSP,SBFZ
9607,844624,GLO,4854,0,R,SBRJ,SBSV
9608,844631,GLO,4878,0,R,SBSP,SBPS
9609,844637,GLO,4876,0,N,SBSP,SBSG
9610,844687,AZU,5076,0,N,SBKP,SBPS
9611,844690,GLO,4910,0,N,SBCT,SBSV
9612,844696,GLO,4898,0,N,SBCT,SBCY
9613,844738,GLO,4828,0,N,SBSP,SBJP
